address,airdrop_dog,addr_type,funded_txo_count,receive_count
bc1pepn3t3dx96g2l3z4vwt2sgkf2088gjhkmmnjgp2q2petqhwqgmpqdp4w7p,1779612.0,p2tr,21,2
bc1pepnqyzfeafk276sjr0wrx7m98d0lgjljr77s2vay588g78vng7yqrj95et,1779612.0,p2tr,66,2
bc1peqzsxlguauxu0v8fqf06su2vus4at9e6rznf0julezsya4h4djdssesa60,1779612.0,p2tr,11,2
bc1peyufkfhu4c4wuz0srv9vyzzauqyvkk87rdtqcg6mwaxk6qrzme9qrfz637,1779612.0,p2tr,10,2
bc1pfhhqnqmtys9czjj5rjj25qspf2qsrl58zz6e7ac654t9re8r97fq4dhp33,1779612.0,p2tr,10,2
bc1pw64xk48z5sjgws6ps6r6gs2ed36lt8u5ej6thlrwfyemegc8fudqpe3s0k,1779612.0,p2tr,16,2
bc1pw8jw3x3kfhl42zs7h9gv3phx6taxg0c8m5tu6gtq06t9ldlqwaws0mrq20,1779612.0,p2tr,12,2
bc1pwf46h8ch32hvyks2rhq73xdmr3dqpm3khyyv2ghljpmhrac4ke3qjw3hpt,1779612.0,p2tr,10,2
bc1pwpz6hzvhvgxy7uew02la68svmfwfcks4zuf20g6g56yn2tw4g0kqtmlnt5,1779612.0,p2tr,9,2
bc1pwtw64uc8t4rukqsk50800qk2959jpq2th74400ddpys7ydchjelqjwc0hw,1779612.0,p2tr,13,2
bc1pwvu40t4drt9mwmg0046358xh9t3eu8szljeejrfq885xf5hf9jlq2pzu56,1779612.0,p2tr,19,2
bc1pxdjuceqp2965ususuvlylj6mqyuggzucprgdku63aw6qc2khjw9q6j6h2q,1779612.0,p2tr,13,2
bc1pxglduvmu5n7r24s3cgvp3tmf0gu0shw7hq9ekhh0lwypyv2fyxmswz2rze,1779612.0,p2tr,10,2
bc1pxh607gk7kfcxwwh274nkmwy3mwrpnug0z43fgs3d4s5x5c3fx3vswan5kf,1779612.0,p2tr,21,2
bc1pxktrqcssqgqkmf33q0kx68c84mx7992k4eeeuujkhr26x7juck6s22vhpk,1779612.0,p2tr,11,2
bc1pxmh9tvnl6yqc7wtzpuk6cmqppwtzjz8a8uzj5t72l3x0m8gpd46sp9y3dj,1779612.0,p2tr,11,2
bc1pxpzhs4d8p8t8dehsquqjhyf8htv680y9em9qx9xxmh4xq4a0l9eqkda2pf,1779612.0,p2tr,10,2
bc1pxqk2qkdj2zk0qh6yez2fte3hjkfepwwgcyts3srnk34h7tdggq3s5ensun,1779612.0,p2tr,28,2
bc1py373wvdd9hg6kl7ecl83a3h38xvf6z03wd0lvt0mytke95wetklqt805sn,1779612.0,p2tr,11,2
bc1py49cqq2ycrnfhn20q9pawttdxyyut2x8mw8z8m4r43ttdjkx6q6sln6j3f,1779612.0,p2tr,12,2
bc1py66q98dkwe0c64m6xa3f4rcxkt6vjqqfdr345g5dc9f5ln4w59jqn8uqf3,1779612.0,p2tr,19,2
bc1pyaxdycdt0w3mgrkajxwekjwsujkw8akts9f7pj3qwgwu3khfhlgszq2tt7,1779612.0,p2tr,25,2
bc1pyfv7w78v24z840vn4xwck35f7mqktsj3xvzfs6fh8zramyuughvqg489xa,1779612.0,p2tr,13,2
bc1pypjtjm506r377jgfk64vcplw2f4v838ukn4nkte488f3g96rx76suj6k2n,1779612.0,p2tr,16,2
bc1pyq8hmzlz8h6sd9prmllrnmkde7ppzsup3sct6kkhemqrnaqgm4aq0r5f3a,1779612.0,p2tr,10,2
bc1pyyktqyh7q62ejnjvhaknncurpn45hu0lg0p533wnsrzc4v7vypcqjpq4f0,1779612.0,p2tr,11,2
bc1pz0jteq9h4atnu9qgagtzvnky7v8jzhxzsktu8n92cgy5haqmnstq6svrl7,1779612.0,p2tr,61,2
bc1pz80j4q420n5kugruyyyttz2myrv6lfnz4c2f5u9376de942nya4qn77vty,1779612.0,p2tr,11,2
bc1pzaqn8udlwzej09pdnkaz52g4xmsdmng4l0zjvdqf7cegd2xnphxs2k4kem,1779612.0,p2tr,12,2
bc1pzds7jh927qsazeyw9wnjgqcttrts0kaqvawhxava7lakfvgu893qecj9j2,1779612.0,p2tr,11,2
bc1pzj9n9zglr26g3zhefeqe4drdhvkh4fyt0cdn3durwpr8uqxy792srq80x8,1779612.0,p2tr,50,2
bc1pzq00skvew0ytt2da6th8f2uzh8zd9lsqd6gglfmftwdzlpuqef0qslgdft,1779612.0,p2tr,13,2
bc1pzykzum89a4stpfnphmy4m5fvmcdeeamnwp5vzcg5l0c8rdzdr3gqkknqld,1779612.0,p2tr,40,2
bc1pfukg0hk86qhc7xqrzmt8qmp9d2dw6msp5gq8pw92m43serc0ryqq7glhz5,1779612.0,p2tr,39,2
bc1pfwtjtrx7xd9ny2yaf4r4qm90as99j7d6njyhnm2xg74rddzgpc8s5k2tv2,1779612.0,p2tr,9,2
bc1pfzt2j6vp7dhu0dygumd9ehjmnwk42u6mcdfalm3frxr9qmf9g94qm567v8,1779612.0,p2tr,17,2
bc1pg5s79rz08j6g6vw7trpyz23nttx7p7juj6hccuql8twdnkhy450qrluqhj,1779612.0,p2tr,11,2
bc1pga0ejfe3qfpkx0x07s879yrrrpdj9zrcs3y58aawfs7l27wvu2fq9keryy,1779612.0,p2tr,15,2
bc1pggdyfn269l39azyu4vne9vata0r96f9thqzadv2ze7ktsadjx2mqaqatwe,1779612.0,p2tr,11,2
bc1pgud3r5u7vkhh290euhmg685xwmwp56wjytpae9hvnzezkfjhtjmq654cxy,1779612.0,p2tr,9,2
bc1ph275n82pkla2vc70ts50yz5uzulp44neqt3k3y05e2avams8wq8s6vmp4x,1779612.0,p2tr,9,2
bc1ph3jq8wdrcpgvp68ngjezqx3qy3d87cg83nvxhm284jylrz8kajxs8anctz,1779612.0,p2tr,9,2
bc1ph67gx6e5kv0e7xx3348aclpvgs6n7p6qzytmfzlavxvmzue4x7tq54f2x3,1779612.0,p2tr,10,2
bc1phg2ervpnctkcqc83cfnygnz3q7hnhaufc74r0v0heakjwyafm09svts0z3,1779612.0,p2tr,11,2
bc1phn9cjh3law5e2l43vgq6qt86067yfcty8v4n07dmy8jm0r4ddmfqm6jwf5,1779612.0,p2tr,12,2
bc1phue2mgh3r6yusxzscxjaltsc80ll67uynp8jsckvtk8gg0mwkdysdt3yd5,1779612.0,p2tr,13,2
bc1phwsh7990yfk0yd8ugel4ah6etsqn65wsgcsmz0plxyxr38v5ynws4pmkq3,1779612.0,p2tr,11,2
bc1phx8yr8lxqqydu9z940u69mqprm2jw7ashxvn9xgxpevkyz02zuwqh64v72,1779612.0,p2tr,14,2
bc1pj7ra76fz2j9ljkkur7swrm3v6vcrh6rxm53mu0ecp3sna85gje2qw262vr,1779612.0,p2tr,9,2
bc1p2tnvj8tzfat3aequ2uqx4uqaz7t7nzr6y9nx2cg8y66mfnqjz90sjm0hck,889806.0,p2tr,9,1
bc1p2twhrjtx4qg25v9tn8xdtcra22px9xatjk48tgkstts3xmyka3gqprwy5v,889806.0,p2tr,5,1
bc1p2ufw53zhgmtwxsukl2pj2t7vgmm5mt7h9g04yluur6qtekqqcguqf693xv,889806.0,p2tr,24,1
bc1p2uusaus6h0xp67qmcw0lfjl2kgktcrpynjg5pssed2g95e7a9xxqcfp6fa,889806.0,p2tr,6,1
bc1p2v7upcnq7kzkp72pax0kkv6efq2m56xhned453cnq6h2zejealjsg6dxqa,889806.0,p2tr,29,1
bc1p2vhyk4kzwafx8r5vxqhv5yvjvgcdnesdsddfkewgpc8xl6la8awqjuqnqu,889806.0,p2tr,14,1
bc1p2vs7ejgxvz0wa7kh4lnhkg4s3ef8eqkfztlqt968hxa4yyvqteys6y8qws,889806.0,p2tr,29,1
bc1p2w7vtav0npwdqtesg6st38g4jznwsxxfw9rjz7k62ju3dccqudwsqwek88,889806.0,p2tr,13,1
bc1p2w8ucen9gqw3y6h32de2twjlhfqtejfckh680460fmn2ans8dewq90905v,889806.0,p2tr,9,1
bc1p2wc8ux6mtlxduxhjctu2lu6w30p5hmngs2kwhzdyzklezu7nztqsn2pnwx,889806.0,p2tr,145,1
bc1p2whcaurcygleywdpkfhpse0dty0hyhl80hxcgrchn557vncctvrseetu4v,889806.0,p2tr,4,1
bc1p2wq2fsa2rfgxz8exkv0nmeh73wc5u32s042me3czk9940n960zkslzfxpz,889806.0,p2tr,7,1
bc1p2wrpptdjsg76uc00x4xtukt23kpugeu780ky6v3fyxhnzlmj9cnqrxvt4z,889806.0,p2tr,19,1
bc1p2ww8kdkcsdt0whhgk3d5y0x5kjx4034usjz7mcew4prey279xaxsjth5sq,889806.0,p2tr,15,1
bc1p2x92khq3ehjm6kxqamfwap6xdquhcue3aceng3v5uqznuujpwjsq8qtucf,889806.0,p2tr,8,1
bc1p2xawd8azuh6zse8yfrx6nn4ctaqs32z7wwyl934kxxkwgatvv9ysmgufh5,889806.0,p2tr,11,1
bc1p2xrxzrqvzc70m0yzfg6sadqdracnqr2sx9ca0lxr4uahceh8dqqqtuyxlf,889806.0,p2tr,8,1
bc1p2xzvkztsc8v3me2es5v0mkqmfta27lk4t63k7p3k7x956e33zzaqxkm0tc,889806.0,p2tr,22,1
bc1p2y2gf30mq94mvcesltfx5gwmcw2a5ayam0mtztwvhr4xjf023l8se3jd2k,889806.0,p2tr,12,1
bc1p2y3fj5e08tyhgl8q0ng485snak44x7g2jzc9ucwuxd00he3ywuhqncquq8,889806.0,p2tr,36,1
bc1p2yarrrxe3q3njw2z4uas8htcs85kgpu7hser25k33lement9z5csv03mzx,889806.0,p2tr,12,1
bc1p2ykzgdxy79ljd9hg69p7me02fv592myk56h67qdx7h6un9ctc73qhq2ys4,889806.0,p2tr,20,1
bc1p2yvkl9kxl9nvzhfrwv8fpmrqca8qc6l20gnyt6qjh2y9nj9s230svgtlrc,889806.0,p2tr,10,1
bc1p2yy9gzdpejxv3kz2dx6ystjnl0wnklgqrqrpax3ajhmumtaawd2ssngw0m,889806.0,p2tr,20,1
bc1p2yyqcka4f0hrr9an5ugtuwp6yaa98n970lu5l5zu6wuhzx5l3scq356efz,889806.0,p2tr,9,1
bc1p2zef0g9qg8dmdq5yvdx3seqm25h5y60uyevl0dmjv58tvn82g57qjnl7xy,889806.0,p2tr,36,1
bc1p2zh5eplsfl255tlgm0p9hrs82aavg8yw8xwvnla3s4pt893cf86s7q5zpg,889806.0,p2tr,23,1
bc1p2zj44zy7rxvu0qw6m685ngp93jkjngl7kvaqupgtc09t6k7mne8q5chda2,889806.0,p2tr,15,1
bc1p2zjvar9tncl94j7z70zzdz873n7wp059peentae5ga7msf26fd3skj0ar6,889806.0,p2tr,20,1
bc1p2zpehrnzl4lrzd0yv2qd2qv5rlwms73xu44pgdv4tz8x45l44ujsvmkh3q,889806.0,p2tr,8,1
bc1p2zwqnuv7jzzrtnsvhsv8mjdevlnq8wr6knh96ww0j34aq54ulz9sjatewl,889806.0,p2tr,12,1
bc1p308epf3her0sljg969m45jydqujh5my76cky94xuq6as8xd6v3csme869v,889806.0,p2tr,12,1
bc1p308tf86w9603p296t0k07up7u2sfc6f6rrpeeznmqf8xatgxk8kqrzjyre,889806.0,p2tr,47,1
bc1p30adpqnpqgmmrm4g7lhtfrr66a4vhegu2p6e82pkk5grl0anwkvs6xzsc2,889806.0,p2tr,9,1
bc1p30rk4em8zh2p4ze2ep7m0jd5v98ht0errjh4wjgjfwu9a7fr5crqw0vtrq,889806.0,p2tr,18,1
bc1p30rwntdaep83wlv780lwsrfz6u6gqxx8azum6p68z64ktmqvf9nstagnr7,889806.0,p2tr,4,1
bc1p32595ygya4ag7nv3rkrq2w3fqy6ctdjusx5lqttk5uge4tez27zsdcg7tg,889806.0,p2tr,9,1
bc1p327r6yfkm0cvcfxyj9825g4pmwe2mevt9457sx22rufc0ldc8jpqsy3c5d,889806.0,p2tr,24,1
bc1p32k28j9m0vxzj2kskjadvq9vf0seg55hwvsqteaejugkaxu95e9se2vy8s,889806.0,p2tr,13,1
bc1p32k2nvdnyvnmp8j33tqzvgqnpuxsj928ctschw5et3ajvuzgdvkslmj96f,889806.0,p2tr,10,1
bc1p32kaq4cmkv2ftm2ncey94g2fjcy8865sycluk2pme96r384xnavq6xfhhl,889806.0,p2tr,11,1
bc1p32rrp3p8rdgcnpu9w7frpyuam70rhmrklqankxpe92kswlzsanfqjcyqe5,889806.0,p2tr,21,1
bc1p32wppd6thmzlru8ka0xkz50sgrkg76afwzerqhtnnah6fdhu24ds6tm8t8,889806.0,p2tr,10,1
bc1p32x6l7qfust3yanzry3hye0xnmjcw2yx9fvy3ttwdz8hv4ujvquskfp8sf,889806.0,p2tr,10,1
bc1p333z0fndq92v2v5w62nx9zy8jk7wwyy65p00fxp2ulasehk8k8rsz22auh,889806.0,p2tr,4,1
bc1p3352jx8mkg3thwg5823hac53rdpazx0gx2tekh9gc02vg3jdashqywe9kk,889806.0,p2tr,7,1
bc1p33cxxe5a70gqnwp32qr800ex68lrx4fhz6fuaqzyp0ssk2w5rg3ss6xgt5,889806.0,p2tr,45,1
bc1p33xjq2fdwdqwsxwv7mrdh2va6mrtcgrs9wq78423hnq580xwkggsqyv087,889806.0,p2tr,11,1
bc1p345jqr37k05xfp3mrn7gweq5pa0slarlwt3npsut5y398st52cdsvh2qdd,889806.0,p2tr,22,1
bc1p346u83ml2cxuk002e0afj35d7lphzcslmn8ja5cj3rh4q6zvnn5svg3d5s,889806.0,p2tr,8,1
bc1p349r9k29vvn25xuz6yafg2ex2t3plvgjrzfmjxcxlray7rwhcgmqx7naf8,889806.0,p2tr,8,1
bc1p35c88ejgt5xjykzemws243uxrzh2s88r0ppv4u3awkg8n4znps8qjtfdpq,889806.0,p2tr,10,1
bc1p35jllgaspyht864fq9wf9l2txkypxmjgxale5rx9268gc3j8w4lqxqzc3m,889806.0,p2tr,13,1
bc1p35r0kr3wle9su96ty9xyqfcgzq0nu7vw6rn9xkfgyaj62e4q0j6shpmt7a,889806.0,p2tr,10,1
bc1p362pl27pznw7qjakwhh85zfwz589v3flg0clfukjdhl5tcajrfssd4qy8a,889806.0,p2tr,11,1
bc1p36f8kpcczxdtm2xyn90mvy0xg0yvn4fgwa59cf2e0qaamx3nx6qqlyjlke,889806.0,p2tr,11,1
bc1p36sh22g47k2a7m8pvt3s6qc87t6tklhrw42zwz08x78yulqmcpeqhv452f,889806.0,p2tr,12,1
bc1p36vqpedyugrqkmr4ujf688puzsaqqsc6ep0rfywq2w7qg42yuupq5wr3d6,889806.0,p2tr,9,1
bc1p36yp0e4x3wpqq7r6nzglkk7sg33mjftdz0upec3e9skefnn9yx6qmhn4u8,889806.0,p2tr,34,1
bc1p370hjlh0wlxvmjfrn2m9437wa80f9kpv5073zw4p25e03t36pxfsvkhda5,889806.0,p2tr,21,1
bc1p370yr2h088an0va5t8f2pyp2f0vtjf7xf4dpwjdfmp9rmy80z87qwukewc,889806.0,p2tr,14,1
bc1p379ucc96gw9tlmaph2e2x42acwka0rywj66a7dz89a2pw4cqptmshwrjls,889806.0,p2tr,33,1
bc1p37en8s8ug06wckujflnyulue7u7kk9xmpa7tn9wpfzvwmp2h2l5qe2wxec,889806.0,p2tr,6,1
bc1p37s5a5mjupsm58wd3cghlh7gztmxr6cvwqd4ysy7ldhjhq92yn2qu82xse,889806.0,p2tr,11,1
bc1p37yhxzh9hp2dayv84xwppgyaz2xuepdlrvn9prpa9xt5ve36lujqq8junt,889806.0,p2tr,5,1
bc1p38e5yg29dfxrawy9vlsch0ah0lcnj8desm9r4xlsqmj3qetrlg7q687zv7,889806.0,p2tr,10,1
bc1p38fa7ea6ednac80v8drs5vksp6k5y9zzk0etamyhjy56qxmdfaxs0se63c,889806.0,p2tr,21,1
bc1p390xyh26mr22ythg8tdysmzm5v6tdtjtkf9anml9a4yv0806dkhsj8axt8,889806.0,p2tr,9,1
bc1p39cjhdgj78p54skjfqsaxq9lyh4j343zgcs44n6m3lnxhu4vfndq342cjz,889806.0,p2tr,8,1
bc1p39heq24erecdq94pa7mprwu8382mrjz4h8s56ajcfn5mdghd5amstr36zp,889806.0,p2tr,40,1
bc1p39xyfrzu4glhvd8ej2hr3awzq4rha8ktnz5wc9wcx4pl8trqs0dsu389hu,889806.0,p2tr,14,1
bc1p3a3caxv4q7hf833c8raycrmngp5r38m9vtwuhtl5h3xc5jhu9qmq79yvhj,889806.0,p2tr,85,1
bc1p3a564lywdp3rqluzrwymsaf7tfkpvuqw300xd2x76w5umcatgt5s7twqrt,889806.0,p2tr,25,1
bc1p3a66qw9m0x8wlqn9g42pch6v2rxpe7ldxh44ukdfz46f9df89zzq6ra22h,889806.0,p2tr,13,1
bc1p3a7l9n95f628nksknf2e0x3p2kqwr9246826zw4umxklnknndudql3ed02,889806.0,p2tr,19,1
bc1p3a9a9jmsc7pkdhxlg4a9dwcp77fs7trxggsf8va0z3ea6v8exn8qtqtc3x,889806.0,p2tr,25,1
bc1p3aar2sd6t8agwhw90f5uuk94yk9q6g6uws4pssq2h4r08msmvf2slc5xn3,889806.0,p2tr,4,1
bc1p3aax9ggam4r0hj3ty79ppx24lh2v9dxdcv6nnrwdnv7h9qcxshxsm9gsee,889806.0,p2tr,4,1
bc1p3afp6and82nlvulyefaam2d2vsy0cz4jjeuznctza28wf83uek6sd5gsu2,889806.0,p2tr,8,1
bc1p3ajw9dqslxvjvdpkdxms6yyl7vk93wnv2u2a32v5xlwlnc5jep9sjzs7fv,889806.0,p2tr,8,1
bc1p3atentzda5thaq9vu9gfdavpydu2m3hxg8cdp72wtelhqrmmh5qss08exu,889806.0,p2tr,16,1
bc1p3c06xyeda4eyw356hsekr9ema43f8h8xc4h37ylk7e3rps58wfescm7xhw,889806.0,p2tr,14,1
bc1p3c8kx7nxrv7hlrcamny9ghmkex85v9gw8jm7983arwqstnx2gjlq794kqz,889806.0,p2tr,39,1
bc1p3cavrvlewp72ldxreu7jux0wkc573pfukwvnjz36uvwq2xnmu4hs9jf796,889806.0,p2tr,25,1
bc1p3cx0hcgr6dpe7sapk2d0pkffw6yegl5x5rt6l9fce0wqyprejadsphr500,889806.0,p2tr,4,1
bc1p3d5ef42f59a6qal03354erj57lm23vad2qvkcdsmecmvm3hdfevq693ghf,889806.0,p2tr,16,1
bc1p3der50rcvfhlrqetyyk5pqpgwm74zxapgmdpq3xqpzlchdskpgcsvjndcq,889806.0,p2tr,11,1
bc1p3dlgd2jdqqtsuyt2z2ww526du04n6jpr60l0ppctpwrkywgtzj0srmsnav,889806.0,p2tr,46,1
bc1p3dr7l9lgdj84fss2y63cxrl00pvplweyupe6n7tuggcpxdqnhsnsq3ew9h,889806.0,p2tr,5,1
bc1p3dtgcmgmgcq4uhn2de0d0yu94dpgxk05496ttf7jdzpug7helpaqg75093,889806.0,p2tr,16,1
bc1p3dv7p2cr773x9kxd53z0kn3yyc2s8zxpmvytz8ptj9g9ya6jt5zqtq64w4,889806.0,p2tr,64,1
bc1p3e2rm3grdqjux2ltktez9tsclhcwah5qyesvrvecnfc8n3cejyeqqrv7p0,889806.0,p2tr,29,1
bc1p3e6msupjk6fhwzmsaughvj3t272fngrwnxchmskpqkkp3c5gxtnqzqrlr7,889806.0,p2tr,10,1
bc1p3ehrlsujmz3w32zgncfvf7y48c65cf5d8whfxv42myaxrg6daq8suc6td8,889806.0,p2tr,10,1
bc1p3eu4dslf89h26hujthsj6gj8psv3w88tyww7qx84r90gd8ju9r5qn6zq3u,889806.0,p2tr,24,1
bc1p3exwmvvuzkllj4wlfuytgzud7ae3avgv7xp3s8cpdnrtsh3p3gtqdu30d6,889806.0,p2tr,27,1
bc1p3eyq9vw5d6e8ta6cgmcxt5d2kk58lf0fynghthn7mw2dszw30dmqnlnaeg,889806.0,p2tr,4,1
bc1p3f3znktgqshhmy9z3e4qfrnsse2knqxk99qhsvu3f55slvv9sn6quu399s,889806.0,p2tr,15,1
bc1p3f8cgpdtg780ldgkd24dz8eg9utv4c4a2w4k7lp85tww2lg3q4uqdy0y83,889806.0,p2tr,10,1
bc1p3feafv6x459hyznq23s43r7vcsh2vq2rs2vgna5ny092dsdv8v6s75mlpx,889806.0,p2tr,19,1
bc1p3g9krlrrrvauce6hcc7u2e8e45cl6ag9rcvucm594pd8j546rd4s63j5xz,889806.0,p2tr,22,1
bc1p3gmwsmte9llcc479rrxe0au3tmemzkxxpnyl8vdgv5k73w48xqrs25a3ny,889806.0,p2tr,27,1
bc1p3gnc27s90djkrec74dy0n5swra4unpmwzslktjrw7uwrcuel0vxq8zrhkn,889806.0,p2tr,13,1
bc1p3hanakjapsgaygwm8cgvkex3jfe44ktt5j42mqxy5kp5x29lrz4st2yhtg,889806.0,p2tr,6,1
bc1p3hm7aac24pp8m2g7ysct4cukgnqsnh5uam8g2r9qly6c8jyr4p4sh2avz6,889806.0,p2tr,4,1
bc1p3hn6w6eputvxtkzm2c7jd4tewt4d6c9pzgxvu5e98hea5ze8rk4smhm59e,889806.0,p2tr,11,1
bc1p3hsf3xqwx2dmt3vnasa6vlqsppke7pq3s4g73uedl6r80f2eapzsakc2y2,889806.0,p2tr,16,1
bc1p3hy5xh8cay30kfaasdjvck6qgwandhz2tkar52mj5cptumshjzeqn2caa8,889806.0,p2tr,21,1
bc1p3j2fanrwkg48cmchh2cdwpd0chprpxejwhnfxs3ywmuyd9z0ynvsl2k0t4,889806.0,p2tr,20,1
bc1p3j3slvj22cjt75xwnjms88q6udmch3jrdavwtlmkfu60ugjc9n0sfecude,889806.0,p2tr,24,1
bc1p3jp0gqqgzectsyf7glkddh5dlvsdxe6y76gfc8m4trlakmh6dwps8qurjx,889806.0,p2tr,10,1
bc1p3jv5ny65cqw0adpftuws3ey2853vn3gvxu8znpme3534mg0re66q4rm73s,889806.0,p2tr,86,1
bc1p3jwr9cl2lkhevx5s9j0hnnk4k7f50wxy7u6t9k32nh3w5rhqwkmssrpavz,889806.0,p2tr,60,1
bc1p3k3u20drghkweklhyhupjaxx5zp0hpjscpm0r5pa5q26nz8fl4rs8x9q8r,889806.0,p2tr,6,1
bc1p3ke9ykzasjvnna0w4p3fwpxltgekfktq7kp88pew563759n027lq2af3hp,889806.0,p2tr,4,1
bc1p3khnzylpffmuz5vvgvm3kk3l0550scz2ppz0vn3npxhjazn9t4vq95jklw,889806.0,p2tr,17,1
bc1p3l2d96d67p9jf5ge03rqy2kl9h6uaa3n80u74khjad9qn2hlfajqcv94wx,889806.0,p2tr,5,1
bc1p3lh5qtpppldcleec6a7z8az8p9k6p9h4hls2ealfz4gm3yw6th3qapqt0h,889806.0,p2tr,5,1
bc1p3lhjd97y5x6hr0uft3ex48weszres2ergu5px9j69xu2ac4ed2ysx6x3av,889806.0,p2tr,11,1
bc1p3lhrh28dnpduhad3t2rgtjkjh9gw3fl4qv8gzk32fl6e2jr5sflsa0mn3h,889806.0,p2tr,14,1
bc1p3lm6jyjykn7da34n6jqrapvw4jzex6mehs4jq20vh8qtqrk5s3dqkth3wp,889806.0,p2tr,5,1
bc1p3lucxefm89mnyfeckm3c8yekcu8rjtgle6e76fmnxvxhnchtxqnsks08kz,889806.0,p2tr,4,1
bc1p3lxys8nd46jjw8056g2smauz5qfj740h87krp44p45j22pdj8c0s4azts7,889806.0,p2tr,96,1
bc1p3m6zscvu8wmwawg8s3ghftx65v3zmazgva648ezfhrv4a9ugpq8sqac3c4,889806.0,p2tr,25,1
bc1p3mjclrlew908ja2uwsw354gxjfar9mwy46lfjm27vna7adwd0thq74py5q,889806.0,p2tr,251,1
bc1p3mz8r2du325ule2chh4s0zmmguwdk9jh4hfu90zml8994sn0dkcqrsah28,889806.0,p2tr,14,1
bc1p3ng5nls4vum3ecq734yxp8sepuve6pnhrjfj92m0ynzjeegyxx4s8t377c,889806.0,p2tr,12,1
bc1p3nhclfmjdqp44ryestcjaf4pl8zaweu3ms4ah62pxad87rn5cc2qu2g8d5,889806.0,p2tr,8,1
bc1p3nldmvah75ypr77923698jpv3xvxam22xt9km590w8mylt5mavtqagpdsa,889806.0,p2tr,20,1
bc1p3nqyy93e0t76hlx9640scgle0ejy0dt9hlqvghrrqfjgy6rvrhdsg0lvtz,889806.0,p2tr,7,1
bc1p3nv9v8c3z85z7r25wysyhyjwrtzn65h9ah9d4exx0u6n0vl7eces4zntvm,889806.0,p2tr,28,1
bc1p3p0tsetx852e083f87juhzev2ndmmdh28qx2ylhr3l9sc44zcmqsn0vs5j,889806.0,p2tr,8,1
bc1p3p6njnskjv7fr5m4gx9ugzcdd84wggzxanwrsgfyhw79au5879qqkzlp6c,889806.0,p2tr,10,1
bc1p3pmf9g5lyc2lqxt3lhemwz9tp7wswzj40nxuf044vdfndgddepnsupfyt4,889806.0,p2tr,35,1
bc1p3ppswfwf9fx30llljn7hwr8us5mdklrmf9faxuzdl3ff3uzcg5gqh9zqkw,889806.0,p2tr,17,1
bc1p3prxwgy00vcmm2e84nwh7l5ahpclc4tankr8t4jmyae45nfpwj6shjrcwz,889806.0,p2tr,5,1
bc1p3pyvznlfuwfrpafr7j09paa539zkq6ge09wxxm3aqt4464yxedwqhxedv2,889806.0,p2tr,12,1
bc1p3pz6hxwnlw0uzwczj8q6c2z5jvr2m6ewh9wq5f40tt6znjc865hsvewvjm,889806.0,p2tr,8,1
bc1p3qmtq5dazps43k0za0d5kr2pdd7lpgud0wyy4jhjd0s878cshpdsth33k6,889806.0,p2tr,16,1
bc1p3qncnuzt3cu4lxgzughhwkv688hqrljuy73klpwka3hvgtrkzcvqj9cjvj,889806.0,p2tr,8,1
bc1p3qv3urjdslexzfv8u7plphpelcenc6w3ay78tqrmqf0x2l9furlqtfu76m,889806.0,p2tr,37,1
bc1p3r6z4stw7j8mqfgrh7kpyamc96tgwtr5wsxvk4e75jrqzw3dw2jqj08ztn,889806.0,p2tr,10,1
bc1p3r9vc05lpa4wmcexgty2t7sgufs2mjm2lstznla8gf2hquzv2c6sxqyh4p,889806.0,p2tr,10,1
bc1p3rdvpe04wtrsrd4w604wtuq7fpylxzm47scv782w67jlx2uyegtq5r6n2f,889806.0,p2tr,15,1
bc1p3rez0xmytsk8540zhnwrna8jp2gefg26j7qns9g2xj7l4gc5a8hsnzyyal,889806.0,p2tr,13,1
bc1p3rkgxsfqj7aumcn9pvvwnj7yraet88dyckurn6lav3m8utk2j5xqzd7qrm,889806.0,p2tr,8,1
bc1p3rprevvuuxus86gqy7rc8wt0fhw6tvrqhx2pd7wkxt5fg3mc6wks74kh69,889806.0,p2tr,25,1
bc1p3rrmwqhwqxa0hkfcr7hyj3n8smlxyyc8e70ufq405j3rwtg3rkfqha7se0,889806.0,p2tr,23,1
bc1p3sl805eetn5g46r8cxtdmuekpjrc5x2y3zg40cgszrnmwtr9nafsveggus,889806.0,p2tr,8,1
bc1p3sqxnuuwaxs4w86mnqxn8vm96gqvqdl6dtv5jkaadpjmeu9el2jqefuvsj,889806.0,p2tr,16,1
bc1p3suqp6f3h34xu80jxt9vrz0kz4rj6e34x6m98wsry2aspaqcv0hsukg2fr,889806.0,p2tr,12,1
bc1p3sxwyzeuy4jwrsnrsslrmpa6sluts2qfstelf5k5qzrp0hzasssscchum2,889806.0,p2tr,18,1
bc1p3sy52tfnq9zu26lf3t80u3q0309uksgaqymgzscaa52jqyk7m2esqwaz0y,889806.0,p2tr,60,1
bc1p3szqxqcqxc8rrzvhqyrxt6ysjxv6jc0gwujzcp422436kafud6jqp5463g,889806.0,p2tr,5,1
bc1p3tan9n9kmvunddt4medsn5sytpfk988cgt9cr3fevn44ywm9rqgqpeqk4j,889806.0,p2tr,16,1
bc1p3tf99k2j5ctxxs6c4d0af9gmym3yw4hqnl4jd9uj5gc6n7uvv97sh9ny3j,889806.0,p2tr,23,1
bc1p3tlm7v3gk0jlqyp6mhuavp9rl66zw98d3lh66w7kz6sgsgk3mktsed8p6t,889806.0,p2tr,15,1
